CV1	CV2	free energy (kJ/mol)
-1.5	1.6865	inf
-1.44	1.6865	inf
-1.38	1.6865	inf
-1.32	1.6865	inf
-1.26	1.6865	inf
-1.2000000000000002	1.6865	inf
-1.14	1.6865	inf
-1.08	1.6865	inf
-1.02	1.6865	inf
-0.96	1.6865	inf
-0.9000000000000001	1.6865	inf
-0.84	1.6865	inf
-0.78	1.6865	inf
-0.7200000000000001	1.6865	inf
-0.6600000000000001	1.6865	inf
-0.6000000000000001	1.6865	inf
-0.54	1.6865	inf
-0.4800000000000001	1.6865	inf
-0.4200000000000001	1.6865	inf
-0.3600000000000001	1.6865	inf
-0.3000000000000001	1.6865	inf
-0.24000000000000007	1.6865	inf
-0.1800000000000001	1.6865	inf
-0.12000000000000012	1.6865	inf
-0.0600000000000001	1.6865	inf
-1.1102230246251563e-16	1.6865	113.71150066419656
0.05999999999999989	1.6865	103.1488897053936
0.11999999999999988	1.6865	95.79023559836716
0.17999999999999988	1.6865	88.05425110239244
0.23999999999999988	1.6865	79.85296989358211
0.2999999999999999	1.6865	74.84921038293923
0.3599999999999999	1.6865	73.30497449062833
0.41999999999999993	1.6865	74.0495606554197
0.4799999999999999	1.6865	73.78680876050211
0.5399999999999998	1.6865	71.46701436156168
0.5999999999999999	1.6865	69.19678226579374
0.6599999999999999	1.6865	69.54516409934857
0.72	1.6865	71.91764449391897
0.7799999999999998	1.6865	72.66036988124466
0.8399999999999999	1.6865	70.42597600362153
0.8999999999999998	1.6865	67.40081709587524
0.9599999999999999	1.6865	64.86902935649657
1.0199999999999998	1.6865	62.191386268887
1.0799999999999998	1.6865	57.670199668757725
1.14	1.6865	55.25455621558381
1.1999999999999995	1.6865	55.4860063145469
1.2599999999999998	1.6865	56.0579236331896
1.3199999999999998	1.6865	55.909680869355775
1.38	1.6865	56.46596998671992
1.44	1.6865	59.63802939249244
1.4999999999999998	1.6865	61.00340705448271
1.5599999999999998	1.6865	58.49113152695766
1.62	1.6865	58.443769957698215
1.6799999999999995	1.6865	59.154676547476285
1.7399999999999998	1.6865	56.602470886383344
1.7999999999999998	1.6865	55.357476015375696
1.86	1.6865	56.718745405853134
1.92	1.6865	57.61466616470135
1.98	1.6865	56.72556067268321
2.04	1.6865	56.09340646266666
2.1	1.6865	54.9530763605492
2.16	1.6865	55.28862870141506
2.22	1.6865	56.41854122645383
2.28	1.6865	57.07809219816153
2.34	1.6865	51.865647079811616
2.4	1.6865	46.60497593408476
2.46	1.6865	42.68563492572175
2.52	1.6865	39.8875087172042
2.58	1.6865	38.67571068266991
2.64	1.6865	39.18599372353916
2.7	1.6865	40.81625764949274
2.76	1.6865	43.21805556281378
2.82	1.6865	46.34532966823444
2.88	1.6865	50.33417406664218
2.94	1.6865	56.14630795765038
3.0	1.6865	65.09751128201417
-3.0	1.703	inf
-2.94	1.703	inf
-2.88	1.703	inf
-2.82	1.703	inf
-2.76	1.703	inf
-2.7	1.703	inf
-2.64	1.703	inf
-2.58	1.703	inf
-2.52	1.703	inf
-2.46	1.703	inf
-2.4	1.703	inf
-2.34	1.703	inf
-2.28	1.703	inf
-2.22	1.703	inf
-2.16	1.703	inf
-2.1	1.703	inf
-2.04	1.703	inf
-1.98	1.703	inf
-1.92	1.703	inf
-1.86	1.703	inf
-1.8	1.703	inf
-1.74	1.703	inf
-1.6800000000000002	1.703	inf
-1.62	1.703	inf
-1.56	1.703	inf
-1.5	1.703	inf
-1.44	1.703	inf
-1.38	1.703	inf
-1.32	1.703	inf
-1.26	1.703	inf
-1.2000000000000002	1.703	inf
-1.14	1.703	inf
-1.08	1.703	inf
-1.02	1.703	inf
-0.96	1.703	inf
-0.9000000000000001	1.703	inf
-0.84	1.703	inf
-0.78	1.703	inf
-0.7200000000000001	1.703	inf
-0.6600000000000001	1.703	inf
-0.6000000000000001	1.703	inf
-0.54	1.703	inf
-0.4800000000000001	1.703	inf
-0.4200000000000001	1.703	inf
-0.3600000000000001	1.703	inf
-0.3000000000000001	1.703	inf
-0.24000000000000007	1.703	inf
-0.1800000000000001	1.703	inf
-0.12000000000000012	1.703	inf
-0.0600000000000001	1.703	inf
-1.1102230246251563e-16	1.703	113.04229455315388
0.05999999999999989	1.703	102.479501365869
0.11999999999999988	1.703	95.2173487557015
0.17999999999999988	1.703	88.02577293112115
0.23999999999999988	1.703	79.95008702867614
0.2999999999999999	1.703	74.93733185906258
0.3599999999999999	1.703	73.36254649999344
0.41999999999999993	1.703	74.26517239086112
0.4799999999999999	1.703	74.40631522275912
0.5399999999999998	1.703	72.07140498252664
0.5999999999999999	1.703	69.82988603126543
0.6599999999999999	1.703	70.10849959286207
0.72	1.703	72.14970846870175
0.7799999999999998	1.703	72.51709926599308
0.8399999999999999	1.703	70.58852793252476
0.8999999999999998	1.703	67.62703452641672
0.9599999999999999	1.703	64.86054349513965
1.0199999999999998	1.703	62.14420580874141
1.0799999999999998	1.703	57.58038357644222
1.14	1.703	55.140170595814325
1.1999999999999995	1.703	55.34734761564412
1.2599999999999998	1.703	55.951038693095086
1.3199999999999998	1.703	56.08565463227185
1.38	1.703	56.80319676064406
1.44	1.703	60.01530251639922
1.4999999999999998	1.703	61.27866539595925
1.5599999999999998	1.703	58.73033874322896
1.62	1.703	58.75802882824757
1.6799999999999995	1.703	59.42575228482727
1.7399999999999998	1.703	56.8615071593376
1.7999999999999998	1.703	55.900883657253615
1.86	1.703	57.46280786283347
1.92	1.703	57.96580040642901
1.98	1.703	56.927797847491455
2.04	1.703	56.09474197780804
2.1	1.703	54.93153910387328
2.16	1.703	55.58979581063419
2.22	1.703	57.02759481734648
2.28	1.703	56.758693634309935
2.34	1.703	51.0996533239538
2.4	1.703	46.058448241341225
2.46	1.703	42.39504065074845
2.52	1.703	39.70485315258272
2.58	1.703	38.556103027919285
2.64	1.703	39.198621948700925
2.7	1.703	40.94941038296541
2.76	1.703	43.41194338057139
2.82	1.703	46.59560484547176
2.88	1.703	50.63736344905516
2.94	1.703	56.50976117654613
3.0	1.703	65.51895236524658
-3.0	1.7195	inf
-2.94	1.7195	inf
-2.88	1.7195	inf
-2.82	1.7195	inf
-2.76	1.7195	inf
-2.7	1.7195	inf
-2.64	1.7195	inf
-2.58	1.7195	inf
-2.52	1.7195	inf
-2.46	1.7195	inf
-2.4	1.7195	inf
-2.34	1.7195	inf
-2.28	1.7195	inf
-2.22	1.7195	inf
-2.16	1.7195	inf
-2.1	1.7195	inf
-2.04	1.7195	inf
-1.98	1.7195	inf
-1.92	1.7195	inf
-1.86	1.7195	inf
-1.8	1.7195	inf
-1.74	1.7195	inf
-1.6800000000000002	1.7195	inf
-1.62	1.7195	inf
-1.56	1.7195	inf
-1.5	1.7195	inf
-1.44	1.7195	inf
-1.38	1.7195	inf
-1.32	1.7195	inf
-1.26	1.7195	inf
-1.2000000000000002	1.7195	inf
-1.14	1.7195	inf
-1.08	1.7195	inf
-1.02	1.7195	inf
-0.96	1.7195	inf
-0.9000000000000001	1.7195	inf
-0.84	1.7195	inf
-0.78	1.7195	inf
-0.7200000000000001	1.7195	inf
-0.6600000000000001	1.7195	inf
-0.6000000000000001	1.7195	inf
-0.54	1.7195	inf
-0.4800000000000001	1.7195	inf
-0.4200000000000001	1.7195	inf
-0.3600000000000001	1.7195	inf
-0.3000000000000001	1.7195	inf
-0.24000000000000007	1.7195	inf
-0.1800000000000001	1.7195	inf
-0.12000000000000012	1.7195	inf
-0.0600000000000001	1.7195	inf
-1.1102230246251563e-16	1.7195	112.64472191891817
0.05999999999999989	1.7195	102.08173574786524
0.11999999999999988	1.7195	94.89212803990412
0.17999999999999988	1.7195	88.22634462206841
0.23999999999999988	1.7195	80.30653787921139
0.2999999999999999	1.7195	75.26503253483568
0.3599999999999999	1.7195	73.57916594915424
0.41999999999999993	1.7195	74.40330099514348
0.4799999999999999	1.7195	74.94708206596886
0.5399999999999998	1.7195	72.75543284896334
0.5999999999999999	1.7195	70.55966147051772
0.6599999999999999	1.7195	70.65527915348981
0.72	1.7195	72.25964037630331
0.7799999999999998	1.7195	72.23946556411913
0.8399999999999999	1.7195	70.53018705287825
0.8999999999999998	1.7195	67.63487260224632
0.9599999999999999	1.7195	64.6997221325068
1.0199999999999998	1.7195	62.21803807791473
1.0799999999999998	1.7195	57.749816017651625
1.14	1.7195	55.293730073088724
1.1999999999999995	1.7195	55.47504958333017
1.2599999999999998	1.7195	56.0960307879516
1.3199999999999998	1.7195	56.49627068815054
1.38	1.7195	57.39052342176514
1.44	1.7195	60.609916080768336
1.4999999999999998	1.7195	61.646713059930725
1.5599999999999998	1.7195	59.13638879626197
1.62	1.7195	59.24733410169462
1.6799999999999995	1.7195	59.78430527662846
1.7399999999999998	1.7195	57.17821636479248
1.7999999999999998	1.7195	56.428743690209856
1.86	1.7195	58.16772090118702
1.92	1.7195	58.48065054152552
1.98	1.7195	57.354793228506914
2.04	1.7195	56.299376762404926
2.1	1.7195	55.104907906223445
2.16	1.7195	56.02437875664952
2.22	1.7195	57.7005648114246
2.28	1.7195	56.19610726845341
2.34	1.7195	50.312445262898095
2.4	1.7195	45.53171882029172
2.46	1.7195	42.12633974098004
2.52	1.7195	39.55673227878262
2.58	1.7195	38.477139354011754
2.64	1.7195	39.24501923407746
2.7	1.7195	41.1221701159312
2.76	1.7195	43.64974924802291
2.82	1.7195	46.86499287895546
2.88	1.7195	50.919986690731314
2.94	1.7195	56.825178449839896
3.0	1.7195	65.86207294765302
-3.0	1.736	inf
-2.94	1.736	inf
-2.88	1.736	inf
-2.82	1.736	inf
-2.76	1.736	inf
-2.7	1.736	inf
-2.64	1.736	inf
-2.58	1.736	inf
-2.52	1.736	inf
-2.46	1.736	inf
-2.4	1.736	inf
-2.34	1.736	inf
-2.28	1.736	inf
-2.22	1.736	inf
-2.16	1.736	inf
-2.1	1.736	inf
-2.04	1.736	inf
-1.98	1.736	inf
-1.92	1.736	inf
-1.86	1.736	inf
-1.8	1.736	inf
-1.74	1.736	inf
-1.6800000000000002	1.736	inf
-1.62	1.736	inf
-1.56	1.736	inf
-1.5	1.736	inf
-1.44	1.736	inf
-1.38	1.736	inf
-1.32	1.736	inf
-1.26	1.736	inf
-1.2000000000000002	1.736	inf
-1.14	1.736	inf
-1.08	1.736	inf
-1.02	1.736	inf
-0.96	1.736	inf
-0.9000000000000001	1.736	inf
-0.84	1.736	inf
-0.78	1.736	inf
-0.7200000000000001	1.736	inf
-0.6600000000000001	1.736	inf
-0.6000000000000001	1.736	inf
-0.54	1.736	inf
-0.4800000000000001	1.736	inf
-0.4200000000000001	1.736	inf
-0.3600000000000001	1.736	inf
-0.3000000000000001	1.736	inf
-0.24000000000000007	1.736	inf
-0.1800000000000001	1.736	inf
-0.12000000000000012	1.736	inf
-0.0600000000000001	1.736	inf
-1.1102230246251563e-16	1.736	112.51878276148946
0.05999999999999989	1.736	101.95559221750302
0.11999999999999988	1.736	94.81961272700019
0.17999999999999988	1.736	88.64416513789833
0.23999999999999988	1.736	80.9074521337658
0.2999999999999999	1.736	75.79142012542249
0.3599999999999999	1.736	73.84928360439204
0.41999999999999993	1.736	74.31925855656547
0.4799999999999999	1.736	75.22676406619398
0.5399999999999998	1.736	73.39959695242841
0.5999999999999999	1.736	71.27295201123013
0.6599999999999999	1.736	71.08904061047843
0.72	1.736	72.27141098664417
0.7799999999999998	1.736	71.89104629504423
0.8399999999999999	1.736	70.27625658009502
0.8999999999999998	1.736	67.44005984147535
0.9599999999999999	1.736	64.44380833609185
1.0199999999999998	1.736	62.39339847892393
1.0799999999999998	1.736	58.177857836960506
1.14	1.736	55.715431187536566
1.1999999999999995	1.736	55.86941277090609
1.2599999999999998	1.736	56.49627130442229
1.3199999999999998	1.736	57.140813164628256
1.38	1.736	58.2186328904124
1.44	1.736	61.37598638755552
1.4999999999999998	1.736	62.024686231822656
1.5599999999999998	1.736	59.64808984307332
1.62	1.736	59.862949738848975
1.6799999999999995	1.736	60.21703182127239
1.7399999999999998	1.736	57.59885553011823
1.7999999999999998	1.736	56.979321658821554
1.86	1.736	58.807159126378565
1.92	1.736	59.15458368501577
1.98	1.736	58.003288294290414
2.04	1.736	56.714298360375096
2.1	1.736	55.49095918975639
2.16	1.736	56.605433937861534
2.22	1.736	58.3520254856925
2.28	1.736	55.51137277876756
2.34	1.736	49.569337425926165
2.4	1.736	45.06551075300524
2.46	1.736	41.92094673656169
2.52	1.736	39.481614337272845
2.58	1.736	38.46569418329747
2.64	1.736	39.330084571961685
2.7	1.736	41.325413373184205
2.76	1.736	43.932897969967165
2.82	1.736	47.16652401664316
2.88	1.736	51.19041015046793
2.94	1.736	57.08426834609598
3.0	1.736	66.09783142120402
-3.0	1.7525	inf
-2.94	1.7525	inf
-2.88	1.7525	inf
-2.82	1.7525	inf
-2.76	1.7525	inf
-2.7	1.7525	inf
-2.64	1.7525	inf
-2.58	1.7525	inf
-2.52	1.7525	inf
-2.46	1.7525	inf
-2.4	1.7525	inf
-2.34	1.7525	inf
-2.28	1.7525	inf
-2.22	1.7525	inf
-2.16	1.7525	inf
-2.1	1.7525	inf
-2.04	1.7525	inf
-1.98	1.7525	inf
-1.92	1.7525	inf
-1.86	1.7525	inf
-1.8	1.7525	inf
-1.74	1.7525	inf
-1.6800000000000002	1.7525	inf
-1.62	1.7525	inf
-1.56	1.7525	inf
-1.5	1.7525	inf
-1.44	1.7525	inf
-1.38	1.7525	inf
-1.32	1.7525	inf
-1.26	1.7525	inf
-1.2000000000000002	1.7525	inf
-1.14	1.7525	inf
-1.08	1.7525	inf
-1.02	1.7525	inf
-0.96	1.7525	inf
-0.9000000000000001	1.7525	inf
-0.84	1.7525	inf
-0.78	1.7525	inf
-0.7200000000000001	1.7525	inf
-0.6600000000000001	1.7525	inf
-0.6000000000000001	1.7525	inf
-0.54	1.7525	inf
-0.4800000000000001	1.7525	inf
-0.4200000000000001	1.7525	inf
-0.3600000000000001	1.7525	inf
-0.3000000000000001	1.7525	inf
-0.24000000000000007	1.7525	inf
-0.1800000000000001	1.7525	inf
-0.12000000000000012	1.7525	inf
-0.0600000000000001	1.7525	inf
-1.1102230246251563e-16	1.7525	112.66447708086775
0.05999999999999989	1.7525	102.10107010365464
0.11999999999999988	1.7525	95.00371857200567
0.17999999999999988	1.7525	89.26368144496831
0.23999999999999988	1.7525	81.71983649369355
0.2999999999999999	1.7525	76.43278576529795
0.3599999999999999	1.7525	74.02347080239971
0.41999999999999993	1.7525	73.96366094610475
0.4799999999999999	1.7525	75.17269005797306
0.5399999999999998	1.7525	73.88753750772499
0.5999999999999999	1.7525	71.84098266831293
0.6599999999999999	1.7525	71.3557862494632
0.72	1.7525	72.22777112811708
0.7799999999999998	1.7525	71.46886876720215
0.8399999999999999	1.7525	69.84682215432498
0.8999999999999998	1.7525	67.16103268163744
0.9599999999999999	1.7525	64.21181335968461
1.0199999999999998	1.7525	62.65715409251008
1.0799999999999998	1.7525	58.861016847505184
1.14	1.7525	56.40441280115064
1.1999999999999995	1.7525	56.52953863661031
1.2599999999999998	1.7525	57.15335311265251
1.3199999999999998	1.7525	58.01458842663277
1.38	1.7525	59.25453754448423
1.44	1.7525	62.19549180332466
1.4999999999999998	1.7525	62.3169928499325
1.5599999999999998	1.7525	60.17453858289532
1.62	1.7525	60.523448912148766
1.6799999999999995	1.7525	60.70242452171877
1.7399999999999998	1.7525	58.152639619424
1.7999999999999998	1.7525	57.59812935403392
1.86	1.7525	59.38531155411545
1.92	1.7525	59.95538322267056
1.98	1.7525	58.85376576302376
2.04	1.7525	57.332811784925966
2.1	1.7525	56.0970781038418
2.16	1.7525	57.3463727735298
2.22	1.7525	58.90641841107957
2.28	1.7525	54.836723916246754
2.34	1.7525	48.91508661429526
2.4	1.7525	44.68111775651172
2.46	1.7525	41.7994674978672
2.52	1.7525	39.50319537543788
2.58	1.7525	38.54214944572127
2.64	1.7525	39.46225383060738
2.7	1.7525	41.556462775403645
2.76	1.7525	44.269550179354205
2.82	1.7525	47.52561695414995
2.88	1.7525	51.4852270554445
2.94	1.7525	57.328225657655615
3.0	1.7525	66.27569801182318
-3.0	1.769	inf
-2.94	1.769	inf
-2.88	1.769	inf
-2.82	1.769	inf
-2.76	1.769	inf
-2.7	1.769	inf
-2.64	1.769	inf
-2.58	1.769	inf
-2.52	1.769	inf
-2.46	1.769	inf
-2.4	1.769	inf
-2.34	1.769	inf
-2.28	1.769	inf
-2.22	1.769	inf
-2.16	1.769	inf
-2.1	1.769	inf
-2.04	1.769	inf
-1.98	1.769	inf
-1.92	1.769	inf
-1.86	1.769	inf
-1.8	1.769	inf
-1.74	1.769	inf
-1.6800000000000002	1.769	inf
-1.62	1.769	inf
-1.56	1.769	inf
-1.5	1.769	inf
-1.44	1.769	inf
-1.38	1.769	inf
-1.32	1.769	inf
-1.26	1.769	inf
-1.2000000000000002	1.769	inf
-1.14	1.769	inf
-1.08	1.769	inf
-1.02	1.769	inf
-0.96	1.769	inf
-0.9000000000000001	1.769	inf
-0.84	1.769	inf
-0.78	1.769	inf
-0.7200000000000001	1.769	inf
-0.6600000000000001	1.769	inf
-0.6000000000000001	1.769	inf
-0.54	1.769	inf
-0.4800000000000001	1.769	inf
-0.4200000000000001	1.769	inf
-0.3600000000000001	1.769	inf
-0.3000000000000001	1.769	inf
-0.24000000000000007	1.769	inf
-0.1800000000000001	1.769	inf
-0.12000000000000012	1.769	inf
-0.0600000000000001	1.769	inf
-1.1102230246251563e-16	1.769	113.08180487705307
0.05999999999999989	1.769	102.51816869576857
0.11999999999999988	1.769	95.4471999332627
0.17999999999999988	1.769	90.06331301180617
0.23999999999999988	1.769	82.67560993664958
0.2999999999999999	1.769	77.05144471989209
0.3599999999999999	1.769	73.99624182153269
0.41999999999999993	1.769	73.44797925734534
0.4799999999999999	1.769	74.89571583424278
0.5399999999999998	1.769	74.18439214019915
0.5999999999999999	1.769	72.20225960500754
0.6599999999999999	1.769	71.48483272129171
0.72	1.769	72.17625291413155
0.7799999999999998	1.769	71.02179595651272
0.8399999999999999	1.769	69.35789787216527
0.8999999999999998	1.769	66.93581737595159
0.9599999999999999	1.769	64.10933277621265
1.0199999999999998	1.769	63.01071857661661
1.0799999999999998	1.769	59.7918914818092
1.14	1.769	57.358294238670574
1.1999999999999995	1.769	57.453003546089775
1.2599999999999998	1.769	58.06693599265887
1.3199999999999998	1.769	59.10411976085692
1.38	1.769	60.40723888947654
1.44	1.769	62.844962978094514
1.4999999999999998	1.769	62.46269986612944
1.5599999999999998	1.769	60.622219804515865
1.62	1.769	61.1307648466349
1.6799999999999995	1.769	61.21753119963553
1.7399999999999998	1.769	58.84567415709165
1.7999999999999998	1.769	58.3128744312539
1.86	1.769	59.923403393241195
1.92	1.769	60.81806950447816
1.98	1.769	59.860992271718224
2.04	1.769	58.13051428736021
2.1	1.769	56.91904976217717
2.16	1.769	58.255045742782094
2.22	1.769	59.33782788026575
2.28	1.769	54.26113853561883
2.34	1.769	48.38001868927059
2.4	1.769	44.39027427026912
2.46	1.769	41.76767957590653
2.52	1.769	39.6320186483771
2.58	1.769	38.72123028043889
2.64	1.769	39.655178371027866
2.7	1.769	41.82023661448311
2.76	1.769	44.66665121019992
2.82	1.769	47.963504362280446
2.88	1.769	51.844648670029954
2.94	1.769	57.61567212887628
3.0	1.769	66.47870944744368
-3.0	1.7855	inf
-2.94	1.7855	inf
-2.88	1.7855	inf
-2.82	1.7855	inf
-2.76	1.7855	inf
-2.7	1.7855	inf
-2.64	1.7855	inf
-2.58	1.7855	inf
-2.52	1.7855	inf
-2.46	1.7855	inf
-2.4	1.7855	inf
-2.34	1.7855	inf
-2.28	1.7855	inf
-2.22	1.7855	inf
-2.16	1.7855	inf
-2.1	1.7855	inf
-2.04	1.7855	inf
-1.98	1.7855	inf
-1.92	1.7855	inf
-1.86	1.7855	inf
-1.8	1.7855	inf
-1.74	1.7855	inf
-1.6800000000000002	1.7855	inf
-1.62	1.7855	inf
-1.56	1.7855	inf
-1.5	1.7855	inf
-1.44	1.7855	inf
-1.38	1.7855	inf
-1.32	1.7855	inf
-1.26	1.7855	inf
-1.2000000000000002	1.7855	inf
-1.14	1.7855	inf
-1.08	1.7855	inf
-1.02	1.7855	inf
-0.96	1.7855	inf
-0.9000000000000001	1.7855	inf
-0.84	1.7855	inf
-0.78	1.7855	inf
-0.7200000000000001	1.7855	inf
-0.6600000000000001	1.7855	inf
-0.6000000000000001	1.7855	inf
-0.54	1.7855	inf
-0.4800000000000001	1.7855	inf
-0.4200000000000001	1.7855	inf
-0.3600000000000001	1.7855	inf
-0.3000000000000001	1.7855	inf
-0.24000000000000007	1.7855	inf
-0.1800000000000001	1.7855	inf
-0.12000000000000012	1.7855	inf
-0.0600000000000001	1.7855	inf
-1.1102230246251563e-16	1.7855	113.77076615004536
0.05999999999999989	1.7855	103.20688724156844
0.11999999999999988	1.7855	96.15158140996108
0.17999999999999988	1.7855	91.0122427217686
0.23999999999999988	1.7855	83.6562618550588
0.2999999999999999	1.7855	77.50496837580538
0.3599999999999999	1.7855	73.80820073919398
0.41999999999999993	1.7855	72.94479112003313
0.4799999999999999	1.7855	74.5768282450683
0.5399999999999998	1.7855	74.3620784674007
0.5999999999999999	1.7855	72.42017620259597
0.6599999999999999	1.7855	71.57307854998032
0.72	1.7855	72.16185011201988
0.7799999999999998	1.7855	70.59550283910515
0.8399999999999999	1.7855	68.8949341143121
0.8999999999999998	1.7855	66.84588238530564
0.9599999999999999	1.7855	64.2015835318945
1.0199999999999998	1.7855	63.47289499750236
1.0799999999999998	1.7855	60.957633716109854
1.14	1.7855	58.572054712024304
1.1999999999999995	1.7855	58.63480107232561
1.2599999999999998	1.7855	59.23361004757558
1.3199999999999998	1.7855	60.37364495915064
1.38	1.7855	61.46971764687272
1.44	1.7855	63.100847304296224
1.4999999999999998	1.7855	62.4976266299344
1.5599999999999998	1.7855	60.95921117624045
1.62	1.7855	61.62558236107336
1.6799999999999995	1.7855	61.75233327200419
1.7399999999999998	1.7855	59.66425207561973
1.7999999999999998	1.7855	59.12778692355674
1.86	1.7855	60.45441811310926
1.92	1.7855	61.66433123647119
1.98	1.7855	60.94570141986884
2.04	1.7855	59.061420736336714
2.1	1.7855	57.93822081224359
2.16	1.7855	59.32497219283455
2.22	1.7855	59.68054381171753
2.28	1.7855	53.836987574337286
2.34	1.7855	47.989475607550766
2.4	1.7855	44.20364412277252
2.46	1.7855	41.822221470859354
2.52	1.7855	39.8669637370524
2.58	1.7855	39.01230674720377
2.64	1.7855	39.9273591588344
2.7	1.7855	42.13222309868004
2.76	1.7855	45.13696418516909
2.82	1.7855	48.51269290049967
2.88	1.7855	52.3229531365491
2.94	1.7855	58.019516820760295
3.0	1.7855	66.80233869478924
-3.0	1.802	inf
-2.94	1.802	inf
-2.88	1.802	inf
-2.82	1.802	inf
-2.76	1.802	inf
-2.7	1.802	inf
-2.64	1.802	inf
-2.58	1.802	inf
-2.52	1.802	inf
-2.46	1.802	inf
-2.4	1.802	inf
-2.34	1.802	inf
-2.28	1.802	inf
-2.22	1.802	inf
-2.16	1.802	inf
-2.1	1.802	inf
-2.04	1.802	inf
-1.98	1.802	inf
-1.92	1.802	inf
-1.86	1.802	inf
-1.8	1.802	inf
-1.74	1.802	inf
-1.6800000000000002	1.802	inf
-1.62	1.802	inf
-1.56	1.802	inf
-1.5	1.802	inf
-1.44	1.802	inf
-1.38	1.802	inf
-1.32	1.802	inf
-1.26	1.802	inf
-1.2000000000000002	1.802	inf
-1.14	1.802	inf
-1.08	1.802	inf
-1.02	1.802	inf
-0.96	1.802	inf
-0.9000000000000001	1.802	inf
-0.84	1.802	inf
-0.78	1.802	inf
-0.7200000000000001	1.802	inf
-0.6600000000000001	1.802	inf
-0.6000000000000001	1.802	inf
-0.54	1.802	inf
-0.4800000000000001	1.802	inf
-0.4200000000000001	1.802	inf
-0.3600000000000001	1.802	inf
-0.3000000000000001	1.802	inf
-0.24000000000000007	1.802	inf
-0.1800000000000001	1.802	inf
-0.12000000000000012	1.802	inf
-0.0600000000000001	1.802	inf
-1.1102230246251563e-16	1.802	114.73136089984467
0.05999999999999989	1.802	104.16722494462005
